Local Case Number,Crash Date/Time,Road Name,Related Non-Motorist,Weather,Surface Condition,Light,Driver Substance Abuse,Pedestrian Type,Pedestrian Movement,Pedestrian Actions,Pedestrian Location,At Fault,Injury Severity,Safety Equipment,Latitude,Longitude,Year,Month,Hour
240047094,10/02/2024 06:49:00 PM,VALLEYWOOD DR,Pedestrian,Cloudy,Dry,Medium,"Not Suspect of Alcohol Use, Not Suspect of Drug Use",Pedestrian,Cross/Enter Not at Intersection,"Dart/Dash, Failure to Yield Right-Of-Way",Travel Lane Other Location,Yes,No Apparent Injury,None,39.05382757,-77.06757007,2024,10,18
240047094,10/02/2024 06:49:00 PM,VALLEYWOOD DR,Pedestrian,Cloudy,Dry,Medium,"Not Suspect of Alcohol Use, Not Suspect of Drug Use",Pedestrian,Cross/Enter Not at Intersection,"Dart/Dash, Failure to Yield Right-Of-Way",Travel Lane Other Location,Yes,Possible Minor Injury,None,39.05382757,-77.06757007,2024,10,18
240047080,10/02/2024 05:32:00 PM,NA,Cyclist (non-electric),Clear,NA,Daylight,"Not Suspect of Alcohol Use, Not Suspect of Drug Use",Cyclist (non-electric),Cross/Enter at Intersection,"Dart/Dash, Failure to Obey Traffic Signs, Signals, or Officer, Inattentive (Talking, Eating, etc.)",Intersection Marked Crosswalk,No,No Apparent Injury,Helmet,39.02247096,-77.14741805,2024,10,17
240046984,10/02/2024 07:50:00 AM,COLESVILLE RD,Pedestrian,Rain,Wet,Daylight,"Unknown, Unknown",Pedestrian,Standing,None (No Improper Action),Shoulder/Roadside,No,Possible Minor Injury,None,38.99837815,-77.02639373,2024,10,7
240046963,10/02/2024 07:09:00 AM,RAMP 1 FR MD 187 NB TO RAMP 8 (TO IS495),Cyclist (non-electric),Cloudy,Wet,Medium,"Not Suspect of Alcohol Use, Not Suspect of Drug Use",Cyclist (non-electric),Walking/Cycling Along Roadway With Traffic (In or Adjacent to Travel Lane),None (No Improper Action),OnStreet Bike Lanes,No,Suspected Serious Injury,"Helmet, Lighting, Reflectors",39.01651625,-77.11972724,2024,10,7
240046835,10/01/2024 11:45:00 AM,NA,Pedestrian,Rain,NA,Daylight,"Not Suspect of Alcohol Use, Not Suspect of Drug Use",Pedestrian,Other,None (No Improper Action),Other,No,Possible Minor Injury,None,39.03084881,-77.04860837,2024,10,11
240046743,09/30/2024 07:55:00 PM,HIGH POINT DR,Pedestrian,Rain,Wet,Dark,"Not Suspect of Alcohol Use, Not Suspect of Drug Use",Pedestrian,Cross/Enter at Intersection,"Dart/Dash, Not Visible (Dark Clothing, No Lighting, etc.)",Intersection Other,Yes,Fatal Injury,None,39.16886161,-77.23415877,2024,9,19
240046633,09/30/2024 12:37:00 PM,RAMP 4 FR US 29 NB TO IS 495 EB,Cyclist (non-electric),Cloudy,Dry,Daylight,"Not Suspect of Alcohol Use, Not Suspect of Drug Use",Cyclist (non-electric),Cross/Enter at Intersection,None (No Improper Action),Intersection Marked Crosswalk,No,Possible Minor Injury,Helmet,39.01432742,-77.01648216,2024,9,12
240046564,09/29/2024 11:06:00 PM,COLESVILLE RD,Pedestrian,Rain,Wet,Medium,"Not Suspect of Alcohol Use, Not Suspect of Drug Use",Pedestrian,Other,"In Roadway Improperly (Standing, Lying, Working, Playing)",Travel Lane Other Location,Yes,Possible Minor Injury,None,38.99925033,-77.02606583,2024,9,23
240046533,09/29/2024 05:19:00 PM,GIRARD ST,Pedestrian,Clear,Dry,Daylight,"Not Suspect of Alcohol Use, Not Suspect of Drug Use",Pedestrian,Cross/Enter Not at Intersection,Dart/Dash,Other,Yes,No Apparent Injury,None,39.1495921,-77.18822317,2024,9,17
240046528,09/29/2024 04:55:00 PM,NA,Occupant of Motor Vehicle Not in Transport,Clear,NA,Daylight,NA,Occupant of Motor Vehicle Not in Transport,Getting Off/On Vehicle,Entering/Exiting Parked/Standing Vehicle,Other,No,Possible Minor Injury,None,39.02184659,-77.12226689,2024,9,16
240046369,09/28/2024 04:40:00 PM,GEORGIA AVE (SB/L),Pedestrian,Clear,Dry,Daylight,"Not Suspect of Alcohol Use, Not Suspect of Drug Use",Pedestrian,Cross/Enter at Intersection,"Failure to Obey Traffic Signs, Signals, or Officer, Inattentive (Talking, Eating, etc.), Other",Travel Lane Other Location,Yes,Possible Minor Injury,None,38.99593199,-77.02818202,2024,9,16
240046352,09/28/2024 02:30:00 PM,PARAMOUNT PARK DR (NB/L),Pedestrian,Clear,Dry,Daylight,"Not Suspect of Alcohol Use, Not Suspect of Drug Use",Pedestrian,Cross/Enter at Intersection,None (No Improper Action),Intersection Marked Crosswalk,No,Possible Minor Injury,None,39.15972691,-77.22149262,2024,9,14
240046156,09/27/2024 12:30:00 PM,RAMP 8 FR IS 270 SB TO WATKINS MILL RD,Cyclist (non-electric),Rain,Wet,Daylight,"Not Suspect of Alcohol Use, Not Suspect of Drug Use",Cyclist (non-electric),Cross/Enter at Intersection,"Dart/Dash, Failure to Obey Traffic Signs, Signals, or Officer, Failure to Yield Right-Of-Way",Intersection Marked Crosswalk,Yes,Possible Minor Injury,None,39.15582333,-77.227325,2024,9,12
240046064,09/26/2024 07:18:00 PM,FRANKLIN AVE,Pedestrian,Clear,Dry,Medium,"Not Suspect of Alcohol Use, Not Suspect of Drug Use",Pedestrian,Cross/Enter at Intersection,None (No Improper Action),Intersection Marked Crosswalk,No,Fatal Injury,None,39.01087675,-77.00549836,2024,9,19
240046009,09/26/2024 05:06:00 PM,NA,Pedestrian,Cloudy,NA,Daylight,"Not Suspect of Alcohol Use, Not Suspect of Drug Use",Pedestrian,Walking/Cycling Along Roadway Against Traffic (In or Adjacent to Travel Lane),None (No Improper Action),Sidewalk,No,Possible Minor Injury,None,39.02758889,-77.07772814,2024,9,17
240045990,09/26/2024 03:53:00 PM,NA,Cyclist (Electric),Cloudy,NA,Daylight,"Not Suspect of Alcohol Use, Not Suspect of Drug Use",Cyclist (Electric),Walking/Cycling Along Roadway With Traffic (In or Adjacent to Travel Lane),"Failure to Obey Traffic Signs, Signals, or Officer, Failure to Yield Right-Of-Way, Improper Passing",NonTrafficway Area,Yes,Possible Minor Injury,None,39.18289181,-77.2623601,2024,9,15
240045915,09/26/2024 11:05:00 AM,NA,Scooter (electric),Cloudy,Dry,Daylight,"Not Suspect of Alcohol Use, Not Suspect of Drug Use",Scooter (electric),Walking/Cycling on Sidewalk,Wrong-Way Riding or Walking,Driveway Access,No,Possible Minor Injury,None,39.07618433,-77.13862431,2024,9,11
240045651,09/24/2024 09:12:00 PM,HUNGERFORD DR,Pedestrian,Rain,Wet,Medium,"Not Suspect of Alcohol Use, Not Suspect of Drug Use",Pedestrian,Cross/Enter Not at Intersection,Unknown,Travel Lane Other Location,Yes,Fatal Injury,None,39.0876499,-77.15016766,2024,9,21
240045510,09/24/2024 09:21:00 AM,MARSEILLE DR,Pedestrian,Cloudy,Wet,Daylight,"Not Suspect of Alcohol Use, Not Suspect of Drug Use",Pedestrian,Getting Off/On Vehicle,None (No Improper Action),Travel Lane Other Location,No,Possible Minor Injury,None,39.04086333,-77.18378,2024,9,9
240045444,09/23/2024 06:20:00 PM,MARYLAND AVE,Pedestrian,Rain,Wet,Daylight,"Unknown, Unknown",Pedestrian,Cross/Enter at Intersection,None (No Improper Action),Intersection Marked Crosswalk,No,Possible Minor Injury,None,39.08405605,-77.15091968,2024,9,18
240045306,09/23/2024 07:43:00 AM,YELLOWWOOD DR,Occupant of Motor Vehicle Not in Transport,Cloudy,Dry,Daylight,"Not Suspect of Alcohol Use, Not Suspect of Drug Use",Occupant of Motor Vehicle Not in Transport,Getting Off/On Vehicle,Entering/Exiting Parked/Standing Vehicle,Shoulder/Roadside,Yes,Possible Minor Injury,"Reflective Wear (backpack, triangles, etc.)",39.23429696,-77.23952041,2024,9,7
24002019,09/22/2024 03:54:00 PM,LAKE RIDGE DR,Scooter (non-Electric),Clear,Dry,Daylight,"Not Suspect of Alcohol Use, Not Suspect of Drug Use",Scooter (non-Electric),Other,Failure to Yield Right-Of-Way,Travel Lane Other Location,No,Possible Minor Injury,None,39.1926428,-77.295023080000007,2024,9,15
240045114,09/21/2024 07:10:00 PM,CLOPPER RD,Pedestrian,Cloudy,Dry,Daylight,"Not Suspect of Alcohol Use, Not Suspect of Drug Use",Pedestrian,Cross/Enter at Intersection,Unknown,Intersection Marked Crosswalk,No,Possible Minor Injury,None,39.14380693,-77.223874,2024,9,19
240044859,09/20/2024 12:02:00 PM,FISHERS LA,Pedestrian,Clear,Dry,Daylight,"Not Suspect of Alcohol Use, Not Suspect of Drug Use",Pedestrian,Cross/Enter at Intersection,Unknown,Intersection Marked Crosswalk,No,Possible Minor Injury,None,39.06275181,-77.11658525,2024,9,12
240044812,09/20/2024 07:40:00 AM,UNIVERSITY BLVD E (WB/L),Pedestrian,Clear,Dry,Daylight,"Unknown, Unknown",Pedestrian,Cross/Enter at Intersection,None (No Improper Action),Intersection Unmarked Crosswalk,No,Possible Minor Injury,None,38.99833151,-76.99462998,2024,9,7
240044713,09/19/2024 02:31:00 PM,DECKER PL,Unknown Type Of Non-Motorist,Clear,Dry,Daylight,"Not Suspect of Alcohol Use, Not Suspect of Drug Use",Unknown Type Of Non-Motorist,Other Working,"In Roadway Improperly (Standing, Lying, Working, Playing)",Travel Lane Other Location,No,Possible Minor Injury,None,39.126935,-77.16730333,2024,9,14
240044710,09/19/2024 02:02:00 PM,NEBEL ST,Unknown Type Of Non-Motorist,Clear,Dry,Daylight,"Not Suspect of Alcohol Use, Not Suspect of Drug Use",Unknown Type Of Non-Motorist,Walking/Cycling Along Roadway With Traffic (In or Adjacent to Travel Lane),None (No Improper Action),Intersection Marked Crosswalk,No,Possible Minor Injury,None,39.04521033,-77.10432437,2024,9,14
240044614,09/19/2024 08:30:00 AM,GEORGIA AVE (SB/L),Pedestrian,Cloudy,Dry,Daylight,"Not Suspect of Alcohol Use, Not Suspect of Drug Use",Pedestrian,Cross/Enter at Intersection,None (No Improper Action),Intersection Marked Crosswalk,No,Possible Minor Injury,None,39.15915007,-77.06450665,2024,9,8
240044569,09/18/2024 07:37:00 PM,SNOWDEN FARM PKWY,Pedestrian,Rain,Wet,Dark,"Not Suspect of Alcohol Use, Not Suspect of Drug Use",Pedestrian,Cross/Enter at Intersection,None (No Improper Action),Intersection Marked Crosswalk,No,Possible Minor Injury,None,39.23162841,-77.25852302,2024,9,19
240044737,09/18/2024 05:35:00 PM,NEW HAMPSHIRE AVE,Pedestrian,Clear,NA,Daylight,"Unknown, Unknown",Pedestrian,Cross/Enter Not at Intersection,None (No Improper Action),Midblock Marked Crosswalk,No,Possible Minor Injury,Unknown,39.08503042,-76.999633,2024,9,17
240044548,09/18/2024 04:51:00 PM,RIVER RD,Cyclist (non-electric),Clear,Wet,Daylight,"Not Suspect of Alcohol Use, Not Suspect of Drug Use",Cyclist (non-electric),Walking/Cycling Along Roadway Against Traffic (In or Adjacent to Travel Lane),None (No Improper Action),OnStreet Bike Lanes,No,Possible Minor Injury,None,38.96430251,-77.10294491,2024,9,16
240044560,09/18/2024 04:50:00 PM,KILCREGGAN TERR,Pedestrian,Cloudy,Wet,Daylight,"Not Suspect of Alcohol Use, Not Suspect of Drug Use",Pedestrian,Cross/Enter Not at Intersection,Dart/Dash,Travel Lane Other Location,Yes,Possible Minor Injury,None,39.17836059,-77.15542049,2024,9,16
240044510,09/18/2024 02:46:00 PM,NEW HAMPSHIRE AVE (SB/L),Cyclist (non-electric),Clear,Dry,Daylight,"Not Suspect of Alcohol Use, Not Suspect of Drug Use",Cyclist (non-electric),Walking/Cycling Along Roadway With Traffic (In or Adjacent to Travel Lane),Improper Turn/Merge),OnStreet Bike Lanes,Yes,Possible Minor Injury,Helmet,39.06405568,-76.99955396,2024,9,14
240044487,09/18/2024 01:06:00 PM,NA,Pedestrian,Clear,Dry,Daylight,"Not Suspect of Alcohol Use, Not Suspect of Drug Use",Pedestrian,Cross/Enter at Intersection,None (No Improper Action),Intersection Marked Crosswalk,No,Possible Minor Injury,None,39.04038334,-77.10953694,2024,9,13
240044315,09/17/2024 03:53:00 PM,DUFIEF MILL RD,Scooter (electric),Rain,Wet,Daylight,"Not Suspect of Alcohol Use, Not Suspect of Drug Use",Scooter (electric),Cross/Enter at Intersection,"Failure to Obey Traffic Signs, Signals, or Officer, Failure to Yield Right-Of-Way",Intersection Other,No,Suspected Serious Injury,"Helmet, Protective Pads (elbows, knees, shins, etc.)",39.08889233,-77.2361005,2024,9,15
240044229,09/16/2024 08:30:00 PM,LEAMAN FARM RD,Pedestrian,Clear,Dry,Medium,"Unknown, Unknown",Pedestrian,Cross/Enter at Intersection,None (No Improper Action),Intersection Unmarked Crosswalk,No,Possible Minor Injury,None,39.15930392,-77.28042855,2024,9,20
240044180,09/16/2024 06:30:00 PM,CONTOUR RD,"Occupant of Motor Vehicle Not in Transport, Pedestrian",Clear,Dry,Daylight,"Not Suspect of Alcohol Use, Not Suspect of Drug Use",Occupant of Motor Vehicle Not in Transport,Other Working,None (No Improper Action),Other,No,Possible Minor Injury,None,39.15404,-77.19673333,2024,9,18
240044180,09/16/2024 06:30:00 PM,CONTOUR RD,"Occupant of Motor Vehicle Not in Transport, Pedestrian",Clear,Dry,Daylight,"Not Suspect of Alcohol Use, Not Suspect of Drug Use",Pedestrian,Walking/Cycling on Sidewalk,None (No Improper Action),Sidewalk,No,Possible Minor Injury,None,39.15404,-77.19673333,2024,9,18
240044128,09/16/2024 02:58:00 PM,NA,Pedestrian,Clear,NA,Daylight,"Not Suspect of Alcohol Use, Not Suspect of Drug Use",Pedestrian,Cross/Enter at Intersection,None (No Improper Action),Intersection Marked Crosswalk,No,Possible Minor Injury,None,39.10955539,-77.15996091,2024,9,14
240044034,09/16/2024 07:39:00 AM,DALEWOOD DR,Pedestrian,Clear,Dry,Daylight,"Not Suspect of Alcohol Use, Not Suspect of Drug Use",Pedestrian,Cross/Enter Not at Intersection,"Dart/Dash, In Roadway Improperly (Standing, Lying, Working, Playing)",Travel Lane Other Location,No,Possible Minor Injury,None,39.06223785,-77.06695588,2024,9,7
240043978,09/15/2024 06:40:00 PM,NA,Pedestrian,Clear,NA,Medium,"Not Suspect of Alcohol Use, Not Suspect of Drug Use",Pedestrian,Other,None (No Improper Action),Intersection Marked Crosswalk,No,Suspected Serious Injury,None,39.09766523,-77.19236342,2024,9,18
240043967,09/15/2024 05:23:00 PM,EMERALD GREEN DR,Cyclist (non-electric),Clear,Dry,Daylight,"Not Suspect of Alcohol Use, Not Suspect of Drug Use",Cyclist (non-electric),Cross/Enter at Intersection,Failure to Yield Right-Of-Way,Intersection Unmarked Crosswalk,Yes,Possible Minor Injury,Helmet,39.22235691,-77.24708679,2024,9,17
240043458,09/12/2024 07:44:00 PM,FREDERICK RD (SB/L),Scooter (electric),Clear,Dry,Medium,"Not Suspect of Alcohol Use, Not Suspect of Drug Use",Scooter (electric),Unknown,"Failure to Yield Right-Of-Way, Improper Passing",Intersection Marked Crosswalk,Yes,Possible Minor Injury,None,39.15474883,-77.21498816,2024,9,19
240043449,09/12/2024 06:51:00 PM,MAPLE AVE,Cyclist (non-electric),Clear,Dry,Daylight,"Not Suspect of Alcohol Use, Not Suspect of Drug Use",Cyclist (non-electric),Walking/Cycling Along Roadway With Traffic (In or Adjacent to Travel Lane),Unknown,Shared Lane Markings),Yes,Possible Minor Injury,Unknown,38.98329967,-77.00537099,2024,9,18
240043406,09/12/2024 03:44:00 PM,WISCONSIN AVE,Pedestrian,Clear,Dry,Daylight,"Not Suspect of Alcohol Use, Not Suspect of Drug Use",Pedestrian,Cross/Enter at Intersection,"Inattentive (Talking, Eating, etc.)",Intersection Marked Crosswalk,No,Possible Minor Injury,None,38.96086302,-77.08582751,2024,9,15
240043312,09/12/2024 04:04:00 AM,BRASSIE WAY,Pedestrian,Clear,Dry,Medium,"Not Suspect of Alcohol Use, Not Suspect of Drug Use",Pedestrian,None,"In Roadway Improperly (Standing, Lying, Working, Playing)",Travel Lane Other Location,No,Possible Minor Injury,None,39.17540261,-77.20233654,2024,9,4
240043220,09/11/2024 03:15:00 PM,NA,Pedestrian,Clear,Dry,Daylight,"Not Suspect of Alcohol Use, Not Suspect of Drug Use",Pedestrian,Cross/Enter at Intersection,None (No Improper Action),Intersection Marked Crosswalk,No,Possible Minor Injury,None,39.01595783,-77.03662176,2024,9,15
